record_id,experiment_id,experiment_date,prepared_sample_id,field_sample_id,collection_timestamp,provider_codename,resource_name,primary_product,parameter_name,unit,observed_value,repl_no,qc_pass,note,analyst_email,analysis_type
hot676-a0c6,,,122,56.0,2025-08-27 12:35:00,rigging,spent oak chips,grapes,xylose_yld,% of xylan,41.1,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot677-fa05,,,123,58.0,2025-08-27 12:35:00,rigging,spent oak chips,grapes,glucose_yld,% of glucan,48.5,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot678-1e9c,,,123,58.0,2025-08-27 12:35:00,rigging,spent oak chips,grapes,glucose_yld,% of glucan,52.2,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot679-a1ec,,,123,58.0,2025-08-27 12:35:00,rigging,spent oak chips,grapes,glucose_yld,% of glucan,58.3,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot680-3570,,,123,58.0,2025-08-27 12:35:00,rigging,spent oak chips,grapes,xylose_yld,% of xylan,75.4,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot681-b31c,,,123,58.0,2025-08-27 12:35:00,rigging,spent oak chips,grapes,xylose_yld,% of xylan,78.5,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot682-f727,,,123,58.0,2025-08-27 12:35:00,rigging,spent oak chips,grapes,xylose_yld,% of xylan,88.2,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot683-e069,,,124,59.0,2025-08-27 12:35:00,rigging,spent oak chips,grapes,glucose_yld,% of glucan,81.3,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot684-5dc7,,,124,59.0,2025-08-27 12:35:00,rigging,spent oak chips,grapes,glucose_yld,% of glucan,82.0,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot685-27a7,,,124,59.0,2025-08-27 12:35:00,rigging,spent oak chips,grapes,glucose_yld,% of glucan,78.7,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot851-6a59,,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,glucose_yld,% of glucan,26.87,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot852-9695,,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,glucose_yld,% of glucan,24.84,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot853-1634,,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylose_yld,% of xylan,21.36,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot854-c423,,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylose_yld,% of xylan,20.35,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot855-4e2d,,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,glucose_yld,% of glucan,19.01,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot856-6664,,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,glucose_yld,% of glucan,18.83,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot857-133c,,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,xylose_yld,% of xylan,14.32,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
hot858-7d95,,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,xylose_yld,% of xylan,15.71,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p019-c887,,,62,7.0,2024-11-10 15:00:00,maplewood,grape pomace,grapes,glucose_yld,% of glucan,42.8,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p020-9594,,,62,7.0,2024-11-10 15:00:00,maplewood,grape pomace,grapes,glucose_yld,% of glucan,40.0,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p021-5497,,,62,7.0,2024-11-10 15:00:00,maplewood,grape pomace,grapes,glucose_yld,% of glucan,42.8,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p022-4954,,,62,7.0,2024-11-10 15:00:00,maplewood,grape pomace,grapes,xylose_yld,% of xylan,43.6,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p023-b4fc,,,62,7.0,2024-11-10 15:00:00,maplewood,grape pomace,grapes,xylose_yld,% of xylan,40.7,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p024-107f,,,62,7.0,2024-11-10 15:00:00,maplewood,grape pomace,grapes,xylose_yld,% of xylan,42.5,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p043-1a5b,,,63,8.0,2024-11-10 15:10:00,maplewood,grape stem,grapes,glucose_yld,% of glucan,45.3,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p044-5955,,,63,8.0,2024-11-10 15:10:00,maplewood,grape stem,grapes,glucose_yld,% of glucan,47.6,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p045-1c57,,,63,8.0,2024-11-10 15:10:00,maplewood,grape stem,grapes,glucose_yld,% of glucan,46.0,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p067-e431,,,64,6.0,2024-10-25 10:30:00,ebony,grape pomace,grapes,glucose_yld,% of glucan,50.8,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p068-0275,,,64,6.0,2024-10-25 10:30:00,ebony,grape pomace,grapes,glucose_yld,% of glucan,50.8,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p069-9c5d,,,64,6.0,2024-10-25 10:30:00,ebony,grape pomace,grapes,glucose_yld,% of glucan,54.0,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p070-593f,,,64,6.0,2024-10-25 10:30:00,ebony,grape pomace,grapes,xylose_yld,% of xylan,79.7,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p071-668e,,,64,6.0,2024-10-25 10:30:00,ebony,grape pomace,grapes,xylose_yld,% of xylan,77.2,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p072-dfa9,,,64,6.0,2024-10-25 10:30:00,ebony,grape pomace,grapes,xylose_yld,% of xylan,83.5,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p091-2c23,,,61,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,glucose_yld,% of glucan,65.6,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p092-f9e3,,,61,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,glucose_yld,% of glucan,66.0,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p094-acab,,,61,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,xylose_yld,% of xylan,71.0,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p095-ea4a,,,61,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,xylose_yld,% of xylan,72.1,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p115-664f,,,59,3.0,2024-09-24 11:40:00,oakleaf,tomato pomace,tomatoes for processing,glucose_yld,% of glucan,72.6,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p116-7c05,,,59,3.0,2024-09-24 11:40:00,oakleaf,tomato pomace,tomatoes for processing,glucose_yld,% of glucan,67.5,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p117-f9f5,,,59,3.0,2024-09-24 11:40:00,oakleaf,tomato pomace,tomatoes for processing,glucose_yld,% of glucan,73.2,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p118-001f,,,59,3.0,2024-09-24 11:40:00,oakleaf,tomato pomace,tomatoes for processing,xylose_yld,% of xylan,86.7,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p119-1315,,,59,3.0,2024-09-24 11:40:00,oakleaf,tomato pomace,tomatoes for processing,xylose_yld,% of xylan,81.5,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p120-54f1,,,59,3.0,2024-09-24 11:40:00,oakleaf,tomato pomace,tomatoes for processing,xylose_yld,% of xylan,75.1,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p139-fc84,,,60,2.0,2024-09-21 09:00:00,pinecrest,tomato pomace,tomatoes for processing,glucose_yld,% of glucan,67.9,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p140-fd88,,,60,2.0,2024-09-21 09:00:00,pinecrest,tomato pomace,tomatoes for processing,glucose_yld,% of glucan,73.5,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p142-c30f,,,60,2.0,2024-09-21 09:00:00,pinecrest,tomato pomace,tomatoes for processing,xylose_yld,% of xylan,70.1,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p143-3d70,,,60,2.0,2024-09-21 09:00:00,pinecrest,tomato pomace,tomatoes for processing,xylose_yld,% of xylan,73.6,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p163-6ec7,,,52,27.0,2025-01-08 09:15:00,hairpin,sargassum,sargassum,glucose_yld,% of glucan,53.3,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p164-da03,,,52,27.0,2025-01-08 09:15:00,hairpin,sargassum,sargassum,glucose_yld,% of glucan,50.3,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p165-cd3a,,,52,27.0,2025-01-08 09:15:00,hairpin,sargassum,sargassum,glucose_yld,% of glucan,47.0,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p166-c183,,,52,27.0,2025-01-08 09:15:00,hairpin,sargassum,sargassum,xylose_yld,% of xylan,60.7,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p167-405b,,,52,27.0,2025-01-08 09:15:00,hairpin,sargassum,sargassum,xylose_yld,% of xylan,55.0,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p187-28e9,,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,glucose_yld,% of glucan,41.4,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p188-f8a0,,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,glucose_yld,% of glucan,44.5,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p189-c5b3,,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,glucose_yld,% of glucan,44.7,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p190-5b03,,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylose_yld,% of xylan,27.5,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p191-5397,,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylose_yld,% of xylan,42.8,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p192-e025,,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylose_yld,% of xylan,42.8,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p211-e849,,,47,13.0,2024-11-21 12:10:00,vibrant,almond shells,almonds,glucose_yld,% of glucan,29.5,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p212-fcbd,,,47,13.0,2024-11-21 12:10:00,vibrant,almond shells,almonds,glucose_yld,% of glucan,31.7,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p213-5627,,,47,13.0,2024-11-21 12:10:00,vibrant,almond shells,almonds,glucose_yld,% of glucan,30.5,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p214-5955,,,47,13.0,2024-11-21 12:10:00,vibrant,almond shells,almonds,xylose_yld,% of xylan,29.4,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p215-126f,,,47,13.0,2024-11-21 12:10:00,vibrant,almond shells,almonds,xylose_yld,% of xylan,31.2,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p216-03ba,,,47,13.0,2024-11-21 12:10:00,vibrant,almond shells,almonds,xylose_yld,% of xylan,32.0,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p235-87dd,,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,glucose_yld,% of glucan,57.3,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p236-627e,,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,glucose_yld,% of glucan,58.5,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p237-bd03,,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,glucose_yld,% of glucan,56.9,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p238-b067,,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,xylose_yld,% of xylan,82.6,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p239-c7c7,,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,xylose_yld,% of xylan,83.6,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p240-610b,,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,xylose_yld,% of xylan,85.6,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p259-cdc6,,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,glucose_yld,% of glucan,28.7,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p260-a9dd,,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,glucose_yld,% of glucan,28.1,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p261-3b25,,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,glucose_yld,% of glucan,29.8,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p262-c623,,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,xylose_yld,% of xylan,24.9,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p263-970e,,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,xylose_yld,% of xylan,24.4,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p264-1dd8,,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,xylose_yld,% of xylan,26.4,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p283-17af,,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,glucose_yld,% of glucan,53.2,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p284-0d21,,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,glucose_yld,% of glucan,52.5,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p285-31f7,,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,glucose_yld,% of glucan,53.0,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p286-4c22,,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,xylose_yld,% of xylan,66.6,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p287-1f4f,,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,xylose_yld,% of xylan,67.9,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p288-d25a,,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,xylose_yld,% of xylan,67.8,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p307-f04d,,,51,18.0,2024-11-21 16:10:00,tiny,almond shells and hulls mix,almonds,glucose_yld,% of glucan,38.4,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p308-77e5,,,51,18.0,2024-11-21 16:10:00,tiny,almond shells and hulls mix,almonds,glucose_yld,% of glucan,36.4,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p309-a006,,,51,18.0,2024-11-21 16:10:00,tiny,almond shells and hulls mix,almonds,glucose_yld,% of glucan,17.6,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p310-3c22,,,51,18.0,2024-11-21 16:10:00,tiny,almond shells and hulls mix,almonds,xylose_yld,% of xylan,42.4,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p311-3a28,,,51,18.0,2024-11-21 16:10:00,tiny,almond shells and hulls mix,almonds,xylose_yld,% of xylan,41.0,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p312-dd34,,,51,18.0,2024-11-21 16:10:00,tiny,almond shells and hulls mix,almonds,xylose_yld,% of xylan,16.3,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p331-7280,,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,glucose_yld,% of glucan,26.7,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p332-e180,,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,glucose_yld,% of glucan,16.2,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p333-efb1,,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,glucose_yld,% of glucan,16.8,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p334-7330,,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,xylose_yld,% of xylan,42.4,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p335-3cf2,,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,xylose_yld,% of xylan,20.4,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p336-f8f0,,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,xylose_yld,% of xylan,20.6,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p355-3dc3,,,55,22.0,2024-11-26 11:10:00,energetic,walnut tree sticks,walnuts,glucose_yld,% of glucan,30.4,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p356-ebd0,,,55,22.0,2024-11-26 11:10:00,energetic,walnut tree sticks,walnuts,glucose_yld,% of glucan,28.9,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p357-76c6,,,55,22.0,2024-11-26 11:10:00,energetic,walnut tree sticks,walnuts,glucose_yld,% of glucan,30.1,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p358-378c,,,55,22.0,2024-11-26 11:10:00,energetic,walnut tree sticks,walnuts,xylose_yld,% of xylan,32.8,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p359-04f0,,,55,22.0,2024-11-26 11:10:00,energetic,walnut tree sticks,walnuts,xylose_yld,% of xylan,32.2,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p360-5ce7,,,55,22.0,2024-11-26 11:10:00,energetic,walnut tree sticks,walnuts,xylose_yld,% of xylan,31.8,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p379-e6ac,,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,glucose_yld,% of glucan,17.6,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p380-959f,,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,glucose_yld,% of glucan,18.4,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p381-73f6,,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,glucose_yld,% of glucan,17.1,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p382-e1b1,,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,xylose_yld,% of xylan,22.1,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p383-e3a8,,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,xylose_yld,% of xylan,21.7,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p384-1e32,,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,xylose_yld,% of xylan,20.4,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p403-2497,,,57,20.0,2024-11-21 18:10:00,energetic,walnut shells,walnuts,glucose_yld,% of glucan,16.8,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p404-ac21,,,57,20.0,2024-11-21 18:10:00,energetic,walnut shells,walnuts,glucose_yld,% of glucan,13.7,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p405-0848,,,57,20.0,2024-11-21 18:10:00,energetic,walnut shells,walnuts,glucose_yld,% of glucan,14.8,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p406-ce09,,,57,20.0,2024-11-21 18:10:00,energetic,walnut shells,walnuts,xylose_yld,% of xylan,9.8,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p407-5429,,,57,20.0,2024-11-21 18:10:00,energetic,walnut shells,walnuts,xylose_yld,% of xylan,7.4,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p408-82fb,,,57,20.0,2024-11-21 18:10:00,energetic,walnut shells,walnuts,xylose_yld,% of xylan,8.4,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p427-8b93,,,56,23.0,2024-12-05 13:30:00,tackle,sweet potato culls,sweet potatoes,glucose_yld,% of glucan,27.9,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p428-cc70,,,56,23.0,2024-12-05 13:30:00,tackle,sweet potato culls,sweet potatoes,glucose_yld,% of glucan,26.8,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p429-ca6d,,,56,23.0,2024-12-05 13:30:00,tackle,sweet potato culls,sweet potatoes,glucose_yld,% of glucan,27.4,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p451-8091,,,67,28.0,2025-02-05 14:00:00,caterpillar,corn stover husks,corn - all,glucose_yld,% of glucan,35.8,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p452-5cc5,,,67,28.0,2025-02-05 14:00:00,caterpillar,corn stover husks,corn - all,glucose_yld,% of glucan,35.7,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p453-be77,,,67,28.0,2025-02-05 14:00:00,caterpillar,corn stover husks,corn - all,glucose_yld,% of glucan,35.8,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p454-b8ca,,,67,28.0,2025-02-05 14:00:00,caterpillar,corn stover husks,corn - all,xylose_yld,% of xylan,29.5,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p455-e41b,,,67,28.0,2025-02-05 14:00:00,caterpillar,corn stover husks,corn - all,xylose_yld,% of xylan,30.9,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p456-f32a,,,67,28.0,2025-02-05 14:00:00,caterpillar,corn stover husks,corn - all,xylose_yld,% of xylan,30.0,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p475-e75a,,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,glucose_yld,% of glucan,18.8,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p476-50b0,,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,glucose_yld,% of glucan,18.1,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p477-2558,,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,glucose_yld,% of glucan,18.9,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p478-0c99,,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,xylose_yld,% of xylan,19.2,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p479-16e8,,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,xylose_yld,% of xylan,18.5,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p480-64bc,,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,xylose_yld,% of xylan,18.8,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p499-e87a,,,69,30.0,2025-02-05 14:00:00,caterpillar,corn stover stalks,corn - all,glucose_yld,% of glucan,21.3,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p500-f381,,,69,30.0,2025-02-05 14:00:00,caterpillar,corn stover stalks,corn - all,glucose_yld,% of glucan,21.2,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p501-6d83,,,69,30.0,2025-02-05 14:00:00,caterpillar,corn stover stalks,corn - all,glucose_yld,% of glucan,22.6,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p502-a371,,,69,30.0,2025-02-05 14:00:00,caterpillar,corn stover stalks,corn - all,xylose_yld,% of xylan,18.4,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p503-4cda,,,69,30.0,2025-02-05 14:00:00,caterpillar,corn stover stalks,corn - all,xylose_yld,% of xylan,15.9,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p504-a44d,,,69,30.0,2025-02-05 14:00:00,caterpillar,corn stover stalks,corn - all,xylose_yld,% of xylan,16.5,3,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p521-8223,,,164,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,glucose_yld,% of glucan,20.72,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p522-cf64,,,164,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,glucose_yld,% of glucan,20.79,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p523-da82,,,164,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,xylose_yld,% of xylan,3.58,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p524-ec8b,,,164,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,xylose_yld,% of xylan,3.76,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p525-7473,,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,glucose_yld,% of glucan,12.57,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p526-783f,,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,glucose_yld,% of glucan,13.12,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p527-d639,,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,xylose_yld,% of xylan,4.83,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p528-8d81,,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,xylose_yld,% of xylan,5.03,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p835-0b5a,,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,glucose_yld,% of glucan,26.48,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p836-d9a2,,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,glucose_yld,% of glucan,25.89,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p837-0b8c,,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylose_yld,% of xylan,9.5,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p838-3752,,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylose_yld,% of xylan,9.32,2,pass,,akrishnamoorthy@lbl.gov,pretreatment
no p839-7ec8,,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,glucose_yld,% of glucan,15.03,1,pass,,akrishnamoorthy@lbl.gov,pretreatment
