resource_name,analysis_type,parameter_name,unit,observed_value,record_id,qc_pass,note,analyst_name,analyst_email,created_at,provider_codename,sample_date
grape stem,icp,s,ppm,696.0,(ad)219a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,al,ppm,10.9,(ad)30cb,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,zn,ppm,11.0,(ad)30cd,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,ca,ppm,6610.0,(ad)3f87,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,ca,ppm,6440.0,(ad)5782,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,mg,ppm,1820.0,(ad)63a0,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,si,ppm,36.0,(ad)659a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,si,ppm,37.0,(ad)6b2a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,cu,ppm,7.29,(ad)7270,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,nd,ppm,11.0,(ad)8054,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,zn,ppm,11.0,(ad)8b5a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,s,ppm,684.0,(ad)9237,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,ti,ppm,3.65,(ad)935b,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,na,ppm,37.0,(ad)a848,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,mn,ppm,98.4,(ad)b49f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,al,ppm,7.4,(ad)b7d9,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,ti,ppm,3.68,(ad)b846,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,k,ppm,31500.0,(ad)c0ac,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,mg,ppm,1670.0,(ad)c66a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,na,ppm,44.0,(ad)cb5c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,fe,ppm,26.0,(ad)d198,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,cu,ppm,7.29,(ad)d3d6,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,nd,ppm,10.9,(ad)d9e1,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,p,ppm,3200.0,(ad)e440,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,p,ppm,3070.0,(ad)e801,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,fe,ppm,36.0,(ad)eaf3,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
grape stem,icp,k,ppm,30100.0,(ad)ec60,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
#n/a,icp,s,ppm,2890.0,(b8)17c4,pass,,,,2026-07-08 03:54:14.293858,,2026-07-08 03:54:14.293858
#n/a,icp,mg,pc,0.353,(b8)479d,pass,,,,2026-07-08 03:54:14.293858,,2026-07-08 03:54:14.293858
#n/a,icp,k,pc,1.07,(b8)4d87,pass,,,,2026-07-08 03:54:14.293858,,2026-07-08 03:54:14.293858
#n/a,icp,p,pc,0.25,(b8)5537,pass,,,,2026-07-08 03:54:14.293858,,2026-07-08 03:54:14.293858
#n/a,icp,cu,ppm,8.5,(b8)5e55,pass,,,,2026-07-08 03:54:14.293858,,2026-07-08 03:54:14.293858
#n/a,icp,mn,ppm,26.2,(b8)64d0,pass,,,,2026-07-08 03:54:14.293858,,2026-07-08 03:54:14.293858
#n/a,icp,b,ppm,44.8,(b8)8bc2,pass,,,,2026-07-08 03:54:14.293858,,2026-07-08 03:54:14.293858
#n/a,icp,fe,ppm,203.0,(b8)a1f0,pass,,,,2026-07-08 03:54:14.293858,,2026-07-08 03:54:14.293858
#n/a,icp,ca,pc,1.73,(b8)a6cc,pass,,,,2026-07-08 03:54:14.293858,,2026-07-08 03:54:14.293858
#n/a,icp,zn,ppm,20.1,(b8)ea68,pass,,,,2026-07-08 03:54:14.293858,,2026-07-08 03:54:14.293858
almond woodchips,icp,si,ppm,14.0,(c1)1342,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,al,ppm,25.2,(c1)1cb9,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,cu,ppm,10.8,(c1)2be4,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,cu,ppm,3.58,(c1)4541,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,mg,ppm,587.0,(c1)4814,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,ca,ppm,3310.0,(c1)4a7e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,mn,ppm,14.3,(c1)5298,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,fe,ppm,14.0,(c1)5b24,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,p,ppm,322.0,(c1)5cee,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,ti,ppm,3.58,(c1)5d99,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,ca,ppm,3330.0,(c1)6122,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,mg,ppm,570.0,(c1)6318,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,p,ppm,305.0,(c1)769e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,nd,ppm,10.8,(c1)7704,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,na,ppm,-215.0,(c1)7b20,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,s,ppm,215.0,(c1)9129,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,al,ppm,25.1,(c1)9d9e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,ti,ppm,0.0,(c1)af7b,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,mn,ppm,18.0,(c1)bebd,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,zn,ppm,14.0,(c1)c793,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,s,ppm,197.0,(c1)d48e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,nd,ppm,10.7,(c1)dc4e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,zn,ppm,11.0,(c1)dc64,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,na,ppm,-212.0,(c1)dc6d,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,k,ppm,2350.0,(c1)dedf,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,fe,ppm,14.0,(c1)e22c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,si,ppm,14.0,(c1)e6c2,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
almond woodchips,icp,k,ppm,2010.0,(c1)ec38,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,popular,2026-07-08 03:54:14.293858
unused oak stick,icp,ti,ppm,4.0,(c4)2faf,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,na,ppm,-60.9,(c4)3268,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,cu,ppm,4.0,(c4)39b8,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,fe,ppm,2440.0,(c4)44ec,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,s,ppm,1140.0,(c4)4583,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,ti,ppm,14.0,(c4)50b8,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,k,ppm,476.0,(c4)52fc,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,mg,ppm,7.16,(c4)5595,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,ca,ppm,12900.0,(c4)5746,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,zn,ppm,0.0,(c4)5b72,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,p,ppm,703.0,(c4)61a1,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,nd,ppm,0.0,(c4)63db,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,zn,ppm,21.5,(c4)6bc3,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,nd,ppm,25.2,(c4)6df2,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,fe,ppm,14.3,(c4)7fed,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,na,ppm,40.0,(c4)872f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,si,ppm,17.9,(c4)883d,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,mn,ppm,93.7,(c4)8cfc,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,si,ppm,21.6,(c4)9264,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,p,ppm,35.8,(c4)963a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,al,ppm,4.0,(c4)a1e8,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,ca,ppm,301.0,(c4)abca,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,al,ppm,461.0,(c4)d16e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,k,ppm,17200.0,(c4)d22c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,s,ppm,90.0,(c4)d6f1,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,cu,ppm,18.0,(c4)e1f9,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,mn,ppm,21.0,(c4)e785,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
unused oak stick,icp,mg,ppm,1200.0,(c4)eb3d,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,cu,ppm,1.6,(c5)00fd,pass,,,,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,ti,ppm,3.6,(c5)156c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,ca,ppm,391.0,(c5)2114,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,zn,ppm,1.4,(c5)27c0,pass,,,,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,mg,ppm,72.0,(c5)3783,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,al,ppm,3.59,(c5)3ac3,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,cu,ppm,3.61,(c5)41af,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,b,ppm,22.9,(c5)45b4,pass,,,,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,nd,ppm,3.6,(c5)5291,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,na,ppm,-50.0,(c5)550e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,al,ppm,10.8,(c5)6b8a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,p,pc,0.018,(c5)7eb3,pass,,,,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,si,ppm,18.0,(c5)7f8a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,cu,ppm,3.59,(c5)841d,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,k,ppm,1280.0,(c5)923c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,s,ppm,710.0,(c5)9575,pass,,,,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,zn,ppm,0.0,(c5)97d9,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,mn,ppm,16.7,(c5)996f,pass,,,,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,k,pc,0.22,(c5)9c69,pass,,,,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,ca,ppm,393.0,(c5)a0b9,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,fe,ppm,47.0,(c5)a1e2,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,mg,ppm,72.0,(c5)a714,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,s,ppm,569.0,(c5)b4b2,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,ca,pc,0.049,(c5)bcb4,pass,,,,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,p,ppm,166.0,(c5)c0f2,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,fe,ppm,82.9,(c5)c527,pass,,,,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,mn,ppm,14.3,(c5)c850,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,nd,ppm,3.59,(c5)d256,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,s,ppm,592.0,(c5)d5a5,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,na,ppm,-233.0,(c5)d66b,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,si,ppm,18.0,(c5)ea75,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,ti,ppm,3.59,(c5)ef81,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,mn,ppm,14.3,(c5)f4d0,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,k,ppm,1690.0,(c5)fb43,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,fe,ppm,57.0,(c5)fbec,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,zn,ppm,0.0,(c5)fc8e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
spent oak chips,icp,p,ppm,140.0,(c5)fc8f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,maplewood,2026-07-08 03:54:14.293858
almond branches,icp,mg,ppm,987.0,(c7)036c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,mn,ppm,33.0,(c7)0f03,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,zn,ppm,32.7,(c7)1321,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,nd,ppm,18.0,(c7)15a4,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,fe,ppm,21.6,(c7)1f9a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,p,ppm,432.0,(c7)2ad1,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,al,ppm,18.0,(c7)2c58,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,cu,ppm,32.0,(c7)3c1c,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,k,ppm,2770.0,(c7)4eeb,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,na,ppm,90.8,(c7)54b0,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,na,ppm,82.9,(c7)6772,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,mg,ppm,998.0,(c7)7096,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,mn,ppm,29.0,(c7)8280,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,si,ppm,10.9,(c7)8f5a,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,s,ppm,436.0,(c7)a0ff,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,p,ppm,418.0,(c7)a77e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,al,ppm,18.0,(c7)a9be,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,s,ppm,299.0,(c7)ad89,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,k,ppm,2680.0,(c7)af6e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,si,ppm,10.8,(c7)bc57,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,ti,ppm,0.0,(c7)bfd4,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,cu,ppm,33.0,(c7)d21f,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,ca,ppm,9360.0,(c7)d2bb,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,ca,ppm,9750.0,(c7)e149,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,zn,ppm,28.8,(c7)e208,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,fe,ppm,21.8,(c7)f305,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,nd,ppm,14.0,(c7)f70e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
almond branches,icp,ti,ppm,0.0,(c7)f7a2,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,vibrant,2026-07-08 03:54:14.293858
walnut hulls,icp,ca,ppm,11500.0,(e7)08bf,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,al,ppm,431.0,(e7)1978,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,al,ppm,400.0,(e7)1c75,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,cu,ppm,19.5,(e7)211f,pass,,,,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,ti,ppm,14.3,(e7)32db,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,si,ppm,64.0,(e7)362d,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,mg,ppm,1120.0,(e7)3c51,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,p,pc,0.103,(e7)3e4f,pass,,,,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,ca,pc,1.43,(e7)43f7,pass,,,,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,k,ppm,17000.0,(e7)4651,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,na,ppm,36.0,(e7)4c0b,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,ca,ppm,12000.0,(e7)4eba,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,fe,ppm,2280.0,(e7)5138,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,na,ppm,32.0,(e7)6ad4,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,zn,ppm,22.0,(e7)6c6b,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,cu,ppm,21.4,(e7)718e,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,nd,ppm,25.0,(e7)71b1,pass,,,mduran@lbl.gov,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
walnut hulls,icp,s,ppm,1270.0,(e7)8397,pass,,,,2026-07-08 03:54:14.293858,energetic,2026-07-08 03:54:14.293858
