record_id,experiment_id,experiment_date,prepared_sample_id,field_sample_id,collection_timestamp,provider_codename,resource_name,primary_product,product_name,unit,observed_value,repl_no,qc_pass,note,analyst_email,reactor_vessel,strain_name,bioconversion_method,pretreatment_method,enz_hydr_method
proco31-e9f9,71,,60,2.0,2024-09-21 09:00:00,pinecrest,tomato pomace,tomatoes for processing,xylconcteof,g_l,10.18,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-eb3c,71,,60,2.0,2024-09-21 09:00:00,pinecrest,tomato pomace,tomatoes for processing,gluconct0,g_l,41.19,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-ec20,71,,61,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,3hptiter,g_l,4.94,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-ed00,71,,62,7.0,2024-11-10 15:00:00,maplewood,grape pomace,grapes,3hptiter,g_l,8.18,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-ed03,71,,60,2.0,2024-09-21 09:00:00,pinecrest,tomato pomace,tomatoes for processing,sugarteof,g_l,2.73,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-edf5,71,,62,7.0,2024-11-10 15:00:00,maplewood,grape pomace,grapes,sugarteof,g_l,4.85,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-f1c9,71,,59,3.0,2024-09-24 11:40:00,oakleaf,tomato pomace,tomatoes for processing,gluconcteof,g_l,0.46,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-f27f,71,,61,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,3hptiter,g_l,3.02,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-f307,71,,64,6.0,2024-10-25 10:30:00,ebony,grape pomace,grapes,sugart0,g_l,51.94,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-f3d6,71,,60,2.0,2024-09-21 09:00:00,pinecrest,tomato pomace,tomatoes for processing,sugart0,g_l,57.48,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-f3d9,71,,63,8.0,2024-11-10 15:10:00,maplewood,grape stem,grapes,xylconcteof,g_l,0.8,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-f3ed,71,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugar_cons,pc,29.97,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-f4a2,71,,63,8.0,2024-11-10 15:10:00,maplewood,grape stem,grapes,sugar_cons,pc,18.9,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-f665,71,,59,3.0,2024-09-24 11:40:00,oakleaf,tomato pomace,tomatoes for processing,3hpyield,g_g,43.72,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-f763,71,,59,3.0,2024-09-24 11:40:00,oakleaf,tomato pomace,tomatoes for processing,gluconct0,g_l,20.75,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-f7ff,71,,62,7.0,2024-11-10 15:00:00,maplewood,grape pomace,grapes,xylconct0,g_l,6.94,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-f91e,71,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconcteof,g_l,0.72,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-fd27,71,,63,8.0,2024-11-10 15:10:00,maplewood,grape stem,grapes,gluconcteof,g_l,0.22,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-fe26,71,,64,6.0,2024-10-25 10:30:00,ebony,grape pomace,grapes,xylconcteof,g_l,9.15,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-febe,71,,62,7.0,2024-11-10 15:00:00,maplewood,grape pomace,grapes,gluconcteof,g_l,0.23,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco31-ffdc,71,,60,2.0,2024-09-21 09:00:00,pinecrest,tomato pomace,tomatoes for processing,sugarteof,g_l,14.08,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-011e,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,xylconct0,g_l,25.87,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-0491,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,3hpyield,g_g,10.46,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-05cf,80,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,sugar_cons,pc,44.34,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-063c,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,3hpyield,g_g,20.41,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-071a,80,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,gluconct0,g_l,27.92,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-09e4,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,gluconct0,g_l,52.17,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-0cb4,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,3hptiter,g_l,5.98,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-0d24,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,sugar_cons,pc,34.52,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-0d65,80,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,sugart0,g_l,43.31,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-0e6c,80,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,sugar_cons,pc,37.84,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-0fa3,80,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,sugar_cons,pc,39.7,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-10fb,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,xylconcteof,g_l,16.85,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-125d,80,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,xylconcteof,g_l,2.54,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-187a,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,gluconcteof,g_l,3.69,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-18bf,80,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,xylconcteof,g_l,3.4,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-19c3,80,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,gluconcteof,g_l,0.87,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-19ed,80,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,xylconcteof,g_l,10.21,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-1c69,80,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,sugarteof,g_l,21.64,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-1f1c,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,xylconct0,g_l,19.69,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-2087,80,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,sugarteof,g_l,2.85,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-20d4,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,gluconcteof,g_l,11.61,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-20fc,80,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,gluconct0,g_l,32.98,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-24d5,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,xylconct0,g_l,8.34,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-250e,80,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,sugar_cons,pc,44.39,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-2553,80,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,xylconct0,g_l,11.14,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-2ae7,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,xylconcteof,g_l,4.26,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-2b74,80,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,xylconcteof,g_l,9.86,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-2bad,80,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,sugar_cons,pc,25.95,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-2bad,80,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,3hpyield,g_g,25.4,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-2bc5,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,sugar_cons,pc,24.96,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-2bcb,80,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,sugart0,g_l,46.57,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-2dba,80,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,sugart0,g_l,40.69,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-2ebb,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,sugarteof,g_l,33.02,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-30d2,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,gluconct0,g_l,40.33,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-3678,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,sugart0,g_l,60.02,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-371a,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,gluconcteof,g_l,19.01,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-3968,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,gluconcteof,g_l,26.67,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-3a12,80,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,gluconct0,g_l,44.94,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-3b1e,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,sugart0,g_l,46.61,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-3d81,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,3hptiter,g_l,3.08,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-3daa,80,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,sugart0,g_l,62.22,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-3f12,80,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,3hptiter,g_l,3.04,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-3f5f,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,3hptiter,g_l,1.87,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-3fe0,80,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,gluconcteof,g_l,0.2,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-425f,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,3hpyield,g_g,23.95,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-47e0,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,sugarteof,g_l,23.06,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-490c,80,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,xylconct0,g_l,12.77,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-4a5b,80,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,3hptiter,g_l,2.07,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-4aea,80,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,3hptiter,g_l,8.62,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-4d66,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,gluconct0,g_l,29.04,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-4d6a,80,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,gluconcteof,g_l,1.02,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-5062,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,sugarteof,g_l,43.52,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-50c1,80,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,xylconcteof,g_l,1.59,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-5390,80,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,gluconct0,g_l,43.7,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-5465,80,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,3hptiter,g_l,9.61,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-5538,80,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,xylconct0,g_l,14.65,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-5acb,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,xylconcteof,g_l,11.45,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-5e7a,80,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,xylconct0,g_l,18.09,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-5fc8,80,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,sugart0,g_l,61.79,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-604e,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,xylconct0,g_l,17.88,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-6077,80,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,gluconcteof,g_l,0.25,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-609c,80,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,3hptiter,g_l,10.23,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-6327,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,sugart0,g_l,51.54,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-64ac,80,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,xylconct0,g_l,18.11,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-6878,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,xylconcteof,g_l,14.01,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-694d,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,sugart0,g_l,39.6,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-6c8a,80,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,sugarteof,g_l,21.92,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-6f15,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,xylconct0,g_l,8.55,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-7122,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,xylconcteof,g_l,12.24,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-7529,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,sugart0,g_l,78.04,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-785f,80,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,gluconcteof,g_l,12.18,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-78b9,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,sugar_cons,pc,15.12,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-7b14,80,,50,17.0,2024-11-21 15:40:00,tiny,almond hulls,almonds,3hpyield,g_g,22.22,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-7e1a,80,,54,19.0,2024-11-21 16:10:00,popular,almond woodchips,almonds,sugarteof,g_l,24.78,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-8024,80,,53,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,3hptiter,g_l,9.66,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-835f,80,,48,14.0,2024-11-21 12:40:00,vibrant,almond hulls,almonds,gluconcteof,g_l,11.78,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-8662,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,sugarteof,g_l,6.94,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco32-8b94,80,,49,16.0,2024-11-21 15:10:00,tiny,almond shells,almonds,xylconct0,g_l,9.13,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
