resource_name,strain_name,observed_value,record_id,qc_pass,created_at,product_name,unit,provider_codename,sample_date
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco28-ebb2,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,maplewood,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,1.39,proco28-ec4e,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,rigging,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,0.11,proco28-ee94,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,rigging,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,13.2,proco28-eeeb,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,14.23,proco28-efeb,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,1.87,proco28-f4a8,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,maplewood,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,0.13,proco28-f75a,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,maplewood,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,11.65,proco28-f770,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,maplewood,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,16.46,proco28-f9f2,pass,2026-07-08 03:54:31.034951,sugart0,g_l,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco28-fb78,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,maplewood,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,3.42,proco28-fc7a,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,humorous,2026-07-08 03:54:31.034951
unused oak stick,Rhodosporidium toruloides MCR-ALD6-g2945,23.18,proco28-fd7e,pass,2026-07-08 03:54:31.034951,sugart0,g_l,maplewood,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.21,proco28-fdba,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,18.46,proco28-fe03,pass,2026-07-08 03:54:31.034951,sugart0,g_l,maplewood,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,0.24,proco29-0115,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,29.15,proco29-072b,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,humorous,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,14.36,proco29-072f,pass,2026-07-08 03:54:31.034951,sugart0,g_l,energetic,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,5.08,proco29-07d9,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,3.58,proco29-08dc,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,rigging,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,0.49,proco29-0b70,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,3.25,proco29-0df2,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,rigging,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,30.77,proco29-0eac,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.29,proco29-14f1,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,3.87,proco29-185f,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,rigging,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,11.95,proco29-1957,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,energetic,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,6.0,proco29-1e6b,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,rigging,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,15.24,proco29-206a,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,rigging,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,0.1,proco29-241f,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.26,proco29-275e,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,humorous,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,16.74,proco29-294f,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.28,proco29-295a,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,humorous,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,3.68,proco29-2d22,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,energetic,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,0.12,proco29-2d85,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,rigging,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,11.85,proco29-2ec5,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,energetic,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,0.26,proco29-32fd,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,humorous,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,4.15,proco29-3493,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,1.67,proco29-3566,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,rigging,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,1.86,proco29-4338,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,rigging,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,3.2,proco29-439b,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,energetic,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,2.32,proco29-45bb,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,energetic,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,2.75,proco29-4c90,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,rigging,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,0.48,proco29-4fc4,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,15.39,proco29-5250,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,rigging,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,22.09,proco29-55da,pass,2026-07-08 03:54:31.034951,sugart0,g_l,humorous,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.31,proco29-580a,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,energetic,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,16.8,proco29-595a,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,rigging,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.55,proco29-5b31,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,energetic,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.28,proco29-5bc7,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,2.46,proco29-5e2a,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,rigging,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,12.48,proco29-6226,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,energetic,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,0.13,proco29-66a0,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,rigging,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,0.43,proco29-6951,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,27.05,proco29-6df5,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,humorous,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,21.18,proco29-725c,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,humorous,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.41,proco29-74fe,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,energetic,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.88,proco29-751d,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,energetic,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,3.2,proco29-7790,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,0.15,proco29-79fa,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,rigging,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.67,proco29-7ba5,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,3.92,proco29-7ca0,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,4.56,proco29-7e0d,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,1.11,proco29-7ee3,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,rigging,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,23.7,proco29-829e,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,humorous,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,20.87,proco29-8419,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,humorous,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,2.79,proco29-87f5,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,energetic,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,2.87,proco29-89a5,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,2.84,proco29-8bf1,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,rigging,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,13.53,proco29-8c24,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,rigging,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,19.53,proco29-8df1,pass,2026-07-08 03:54:31.034951,sugart0,g_l,rigging,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,9.52,proco29-9014,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,energetic,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,5.19,proco29-9022,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,humorous,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,12.02,proco29-915b,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,energetic,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.27,proco29-9293,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,energetic,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,4.76,proco29-9557,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,7.91,proco29-95cb,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,8.53,proco29-95f8,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,19.63,proco29-9606,pass,2026-07-08 03:54:31.034951,sugart0,g_l,rigging,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,16.13,proco29-99fa,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,26.33,proco29-9a20,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,5.11,proco29-9ae3,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,humorous,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,0.91,proco29-9fcb,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.43,proco29-a2c0,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,humorous,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,1.89,proco29-a2e6,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,humorous,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,24.93,proco29-a462,pass,2026-07-08 03:54:31.034951,sugart0,g_l,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.72,proco29-a9b6,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,humorous,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,3.27,proco29-ab91,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,energetic,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,34.34,proco29-ad0c,pass,2026-07-08 03:54:31.034951,sugart0,g_l,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,2.15,proco29-b2e6,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,humorous,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,2.5,proco29-b560,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,energetic,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,11.09,proco29-b5a5,pass,2026-07-08 03:54:31.034951,sugart0,g_l,energetic,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,29.64,proco29-b867,pass,2026-07-08 03:54:31.034951,sugart0,g_l,humorous,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,4.03,proco29-b8ae,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,15.68,proco29-b971,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,rigging,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,1.61,proco29-bac1,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,humorous,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,2.14,proco29-bbef,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,energetic,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,30.42,proco29-bde5,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,humorous,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,1.23,proco29-bf37,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,15.53,proco29-c5b4,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,rigging,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,1.98,proco29-c75f,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,rigging,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,3.2,proco29-cd3c,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,energetic,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,2.59,proco29-cdf6,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.4,proco29-d633,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,humorous,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,2.24,proco29-d6a7,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,energetic,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,0.98,proco29-d739,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,rigging,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,20.89,proco29-d861,pass,2026-07-08 03:54:31.034951,sugart0,g_l,humorous,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.36,proco29-da4e,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,energetic,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,2.41,proco29-dd0e,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,energetic,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,18.06,proco29-de29,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,humorous,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,1.58,proco29-defe,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,energetic,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,19.11,proco29-df10,pass,2026-07-08 03:54:31.034951,sugart0,g_l,rigging,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,4.14,proco29-e193,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,rigging,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,6.05,proco29-e423,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,2.53,proco29-ec8a,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,rigging,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,14.81,proco29-ee9f,pass,2026-07-08 03:54:31.034951,sugart0,g_l,energetic,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,7.95,proco29-eebf,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,25.08,proco29-eee7,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,humorous,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,4.06,proco29-f2aa,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,humorous,2026-07-08 03:54:31.034951
almond branches,Rhodosporidium toruloides MCR-ALD6-g2945,0.74,proco29-f598,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,humorous,2026-07-08 03:54:31.034951
spent oak chips,Rhodosporidium toruloides MCR-ALD6-g2945,3.96,proco29-f5ff,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,rigging,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,2.31,proco29-f6d5,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,energetic,2026-07-08 03:54:31.034951
walnut hulls,Rhodosporidium toruloides MCR-ALD6-g2945,7.9,proco29-f883,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,energetic,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,31.44,proco29-fb44,pass,2026-07-08 03:54:31.034951,sugart0,g_l,humorous,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,21.48,proco30-0692,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,15.14,proco30-080b,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,5.5,proco30-0b00,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,54.14,proco30-0f93,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,72.81,proco30-13d0,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,48.49,proco30-2139,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,22.27,proco30-24c2,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,48.08,proco30-2b5c,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco30-31df,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,20.03,proco30-358f,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,68.96,proco30-37a6,pass,2026-07-08 03:54:31.034951,sugart0,g_l,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco30-3815,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,68.11,proco30-3c30,pass,2026-07-08 03:54:31.034951,sugart0,g_l,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,-4.71,proco30-5767,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,18.77,proco30-592b,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,7.31,proco30-691d,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,55.07,proco30-7656,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,,2026-07-08 03:54:31.034951
lab media,Rhodosporidium toruloides MCR-ALD6-g2945,1.51,proco30-77a2,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,,2026-07-08 03:54:31.034951
