replicate_group_id,sample_id,resource_id,resource_type,analysis_type,parameter,lab,method,protocol_version,unit,experiment_id,n_replicates,mean,median,standard_deviation,RSD_percent,min,max,range,values,source_record_ids,existing_QC_status,rsd_gt_10,rsd_gt_20,dixon_q_statistic,dixon_candidate_record_id,dixon_flag_0_05,dixon_status,rout_status,rout_status_reason
2091,109,23,grape pomace,xrf,rb,,oven dry + knife mill (2mm),,ppm,47.0,3,8.0,8.0,0.0,0.0,8.0,8.0,0.0,"8.0,8.0,8.0","(ed)0eab,(ed)13de,(ed)9a25",pass,False,False,,,,not_applicable_zero_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2092,109,23,grape pomace,xrf,th,,oven dry + knife mill (2mm),,ppm,47.0,3,41.0,40.0,2.6457513110645907,6.453051978206319,39.0,44.0,5.0,"44.0,40.0,39.0","(ed)1292,(ed)ebbd,(ed)fc33",pass,False,False,0.8,(ed)1292,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2093,78,5,alfalfa,xrf,mn,possessive,knife mill (2mm),,ppm,47.0,3,51.66666666666666,51.0,6.027713773341708,11.666542787112984,46.0,58.0,12.0,"46.0,58.0,51.0","(ed)1429,(ed)a9f6,(ed)d1ee",pass,True,False,0.5833333333333334,(ed)a9f6,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2094,78,5,alfalfa,xrf,u,possessive,knife mill (2mm),,ppm,47.0,3,19.666666666666668,19.0,3.055050463303893,15.53415489815539,17.0,23.0,6.0,"23.0,19.0,17.0","(ed)1827,(ed)9e66,(ed)af66",pass,True,False,0.6666666666666666,(ed)1827,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2095,109,23,grape pomace,xrf,mo,,oven dry + knife mill (2mm),,ppm,47.0,2,5.5,5.5,2.1213203435596424,38.5694607919935,4.0,7.0,3.0,"7.0,4.0","(ed)1d32,(ed)37fc",pass,True,True,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2096,78,5,alfalfa,xrf,si,possessive,knife mill (2mm),,ppm,47.0,3,3743.3333333333335,3770.0,290.9180869821148,7.771631887322745,3440.0,4020.0,580.0,"3440.0,4020.0,3770.0","(ed)1ed9,(ed)4a9f,(ed)f740",pass,False,False,0.5689655172413793,(ed)1ed9,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2097,109,23,grape pomace,xrf,u,,oven dry + knife mill (2mm),,ppm,47.0,3,13.333333333333334,13.0,0.5773502691896257,4.330127018922193,13.0,14.0,1.0,"14.0,13.0,13.0","(ed)2185,(ed)cb6f,(ed)e038",pass,False,False,1.0,(ed)2185,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2098,78,5,alfalfa,xrf,cu,possessive,knife mill (2mm),,ppm,47.0,3,22.0,23.0,1.7320508075688772,7.872958216222169,20.0,23.0,3.0,"23.0,20.0,23.0","(ed)22a6,(ed)8974,(ed)e231",pass,False,False,1.0,(ed)8974,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2099,109,23,grape pomace,xrf,ca,,oven dry + knife mill (2mm),,ppm,47.0,3,6713.333333333333,6650.0,118.46237095944574,1.7645834800314657,6640.0,6850.0,210.0,"6640.0,6850.0,6650.0","(ed)2551,(ed)41cb,(ed)cc77",pass,False,False,0.9523809523809523,(ed)41cb,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2100,78,5,alfalfa,xrf,pb,possessive,knife mill (2mm),,ppm,47.0,3,4.0,4.0,0.0,0.0,4.0,4.0,0.0,"4.0,4.0,4.0","(ed)2789,(ed)ee03,(ed)f900",pass,False,False,,,,not_applicable_zero_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2101,78,5,alfalfa,xrf,s,possessive,knife mill (2mm),,ppm,47.0,3,4320.0,4230.0,200.7485989988473,4.646958310158503,4180.0,4550.0,370.0,"4180.0,4550.0,4230.0","(ed)2c2c,(ed)6ec0,(ed)bec3",pass,False,False,0.8648648648648649,(ed)6ec0,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2102,109,23,grape pomace,xrf,nd,,oven dry + knife mill (2mm),,ppm,47.0,1,106.0,106.0,,,106.0,106.0,0.0,106.0,(ed)2f0a,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2103,109,23,grape pomace,xrf,p,,oven dry + knife mill (2mm),,ppm,47.0,3,3333.333333333333,3300.0,66.58328118479393,1.997498435543818,3290.0,3410.0,120.0,"3290.0,3300.0,3410.0","(ed)2f4e,(ed)5845,(ed)a9be",pass,False,False,0.9166666666666666,(ed)a9be,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2104,109,23,grape pomace,xrf,mn,,oven dry + knife mill (2mm),,ppm,47.0,3,45.0,46.0,7.54983443527075,16.77740985615722,37.0,52.0,15.0,"37.0,52.0,46.0","(ed)32b6,(ed)34e4,(ed)5160",pass,True,False,0.6,(ed)32b6,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2105,78,5,alfalfa,xrf,pr,possessive,knife mill (2mm),,ppm,47.0,1,67.0,67.0,,,67.0,67.0,0.0,67.0,(ed)3611,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2106,109,23,grape pomace,xrf,fe,,oven dry + knife mill (2mm),,ppm,47.0,3,376.6666666666667,377.0,10.503967504392486,2.788663939219244,366.0,387.0,21.0,"387.0,366.0,377.0","(ed)3abc,(ed)6d70,(ed)9622",pass,False,False,0.5238095238095238,(ed)6d70,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2107,109,23,grape pomace,xrf,ce,,oven dry + knife mill (2mm),,ppm,47.0,2,63.0,63.0,2.8284271247461903,4.489566864676493,61.0,65.0,4.0,"65.0,61.0","(ed)4181,(ed)7a9a",pass,False,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2108,78,5,alfalfa,xrf,mg,possessive,knife mill (2mm),,ppm,47.0,3,11500.0,11700.0,1311.4877048604,11.404240911829566,10100.0,12700.0,2600.0,"12700.0,11700.0,10100.0","(ed)43e1,(ed)6da1,(ed)c293",pass,True,False,0.6153846153846154,(ed)c293,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2109,109,23,grape pomace,xrf,cu,,oven dry + knife mill (2mm),,ppm,47.0,3,23.33333333333333,24.0,1.1547005383792517,4.948716593053935,22.0,24.0,2.0,"24.0,22.0,24.0","(ed)45e3,(ed)49b0,(ed)9b50",pass,False,False,1.0,(ed)49b0,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2110,78,5,alfalfa,xrf,ba,possessive,knife mill (2mm),,ppm,47.0,3,25.666666666666668,25.0,2.081665999466133,8.110387010907012,24.0,28.0,4.0,"24.0,28.0,25.0","(ed)4fa6,(ed)63ef,(ed)959a",pass,False,False,0.75,(ed)63ef,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2111,78,5,alfalfa,xrf,zn,possessive,knife mill (2mm),,ppm,47.0,3,43.0,43.0,1.0,2.3255813953488373,42.0,44.0,2.0,"42.0,44.0,43.0","(ed)5501,(ed)6f85,(ed)cf7f",pass,False,False,0.5,(ed)5501,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2112,109,23,grape pomace,xrf,si,,oven dry + knife mill (2mm),,ppm,47.0,3,2730.0,2730.0,70.0,2.564102564102564,2660.0,2800.0,140.0,"2730.0,2800.0,2660.0","(ed)5c14,(ed)8dd0,(ed)ae4b",pass,False,False,0.5,(ed)ae4b,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2113,78,5,alfalfa,xrf,rb,possessive,knife mill (2mm),,ppm,47.0,3,55.333333333333336,55.0,0.5773502691896258,1.0434041009451067,55.0,56.0,1.0,"55.0,56.0,55.0","(ed)627d,(ed)9e36,(ed)9efb",pass,False,False,1.0,(ed)9e36,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2114,109,23,grape pomace,xrf,ba,,oven dry + knife mill (2mm),,ppm,47.0,3,31.666666666666668,33.0,5.131601439446884,16.205057177200686,26.0,36.0,10.0,"26.0,33.0,36.0","(ed)6371,(ed)653f,(ed)f255",pass,True,False,0.7,(ed)6371,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2115,109,23,grape pomace,xrf,sr,,oven dry + knife mill (2mm),,ppm,47.0,3,33.0,33.0,0.0,0.0,33.0,33.0,0.0,"33.0,33.0,33.0","(ed)7102,(ed)aaae,(ed)e65c",pass,False,False,,,,not_applicable_zero_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2116,78,5,alfalfa,xrf,th,possessive,knife mill (2mm),,ppm,47.0,3,56.333333333333336,57.0,4.041451884327381,7.174174942592983,52.0,60.0,8.0,"60.0,52.0,57.0","(ed)7301,(ed)9e61,(ed)af6e",pass,False,False,0.625,(ed)9e61,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2117,109,23,grape pomace,xrf,s,,oven dry + knife mill (2mm),,ppm,47.0,3,2783.333333333333,2740.0,83.86497083606082,3.013112724648892,2730.0,2880.0,150.0,"2730.0,2740.0,2880.0","(ed)77f7,(ed)7c69,(ed)cb57",pass,False,False,0.9333333333333333,(ed)cb57,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2118,109,23,grape pomace,xrf,pr,,oven dry + knife mill (2mm),,ppm,47.0,2,86.0,86.0,19.79898987322333,23.022081247934107,72.0,100.0,28.0,"72.0,100.0","(ed)7d94,(ed)df9e",pass,True,True,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2119,78,5,alfalfa,xrf,nd,possessive,knife mill (2mm),,ppm,47.0,1,79.0,79.0,,,79.0,79.0,0.0,79.0,(ed)8675,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2120,78,5,alfalfa,xrf,k,possessive,knife mill (2mm),,ppm,47.0,3,15900.0,15700.0,529.1502622129182,3.3279890705214976,15500.0,16500.0,1000.0,"15700.0,15500.0,16500.0","(ed)8b54,(ed)99fb,(ed)aa21",pass,False,False,0.8,(ed)aa21,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2121,109,23,grape pomace,xrf,zn,,oven dry + knife mill (2mm),,ppm,47.0,3,24.666666666666668,25.0,1.5275252316519468,6.192669858048432,23.0,26.0,3.0,"26.0,23.0,25.0","(ed)9ba1,(ed)bed2,(ed)f1bc",pass,False,False,0.6666666666666666,(ed)bed2,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2122,78,5,alfalfa,xrf,ca,possessive,knife mill (2mm),,ppm,47.0,3,23200.0,23400.0,1212.4355652982142,5.226015367664717,21900.0,24300.0,2400.0,"21900.0,24300.0,23400.0","(ed)b7e9,(ed)c28c,(ed)de76",pass,False,False,0.625,(ed)b7e9,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2123,78,5,alfalfa,xrf,p,possessive,knife mill (2mm),,ppm,47.0,3,3810.0,3800.0,85.44003745317531,2.242520668062344,3730.0,3900.0,170.0,"3900.0,3800.0,3730.0","(ed)c57d,(ed)e198,(ed)f290",pass,False,False,0.5882352941176471,(ed)c57d,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2124,78,5,alfalfa,xrf,fe,possessive,knife mill (2mm),,ppm,47.0,3,405.3333333333333,405.0,1.5275252316519463,0.3768565538615,404.0,407.0,3.0,"407.0,404.0,405.0","(ed)c8fb,(ed)eeff,(ed)f93e",pass,False,False,0.6666666666666666,(ed)c8fb,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2125,78,5,alfalfa,xrf,ti,possessive,knife mill (2mm),,ppm,47.0,1,278.0,278.0,,,278.0,278.0,0.0,278.0,(ed)f401,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2126,132,9,pistachio hulls,xrf,mn,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,33.333333333333336,32.0,8.082903768654761,24.24871130596428,26.0,42.0,16.0,"32.0,42.0,26.0","(f2)0fde,(f2)3976,(f2)b842",pass,True,True,0.625,(f2)3976,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2127,132,9,pistachio hulls,xrf,ti,tripod,oven dry + knife mill (2mm),,ppm,47.0,1,226.0,226.0,,,226.0,226.0,0.0,226.0,(f2)15b8,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2128,132,9,pistachio hulls,xrf,u,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,5.666666666666667,6.0,0.5773502691896258,10.188534162169868,5.0,6.0,1.0,"5.0,6.0,6.0","(f2)15c2,(f2)7c16,(f2)b7aa",pass,True,False,1.0,(f2)15c2,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2129,132,9,pistachio hulls,xrf,cu,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,14.333333333333334,15.0,5.033222956847166,35.1155090012593,9.0,19.0,10.0,"15.0,9.0,19.0","(f2)1836,(f2)7fa0,(f2)d1ae",pass,True,True,0.6,(f2)7fa0,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2130,132,9,pistachio hulls,xrf,ca,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,4496.666666666667,4460.0,81.44527815247078,1.8112367268896392,4440.0,4590.0,150.0,"4440.0,4460.0,4590.0","(f2)1f9e,(f2)8c75,(f2)bba9",pass,False,False,0.8666666666666667,(f2)bba9,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2131,132,9,pistachio hulls,xrf,zn,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,22.666666666666668,22.0,1.1547005383792517,5.094267081084933,22.0,24.0,2.0,"22.0,24.0,22.0","(f2)2038,(f2)85e3,(f2)a82f",pass,False,False,1.0,(f2)85e3,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2132,132,9,pistachio hulls,xrf,rb,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,150.66666666666666,151.0,0.5773502691896258,0.3831970813205481,150.0,151.0,1.0,"151.0,150.0,151.0","(f2)2569,(f2)fbfd,(f2)fc97",pass,False,False,1.0,(f2)fbfd,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2133,132,9,pistachio hulls,xrf,ba,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,39.0,38.0,9.539392014169456,24.45997952351143,30.0,49.0,19.0,"38.0,30.0,49.0","(f2)2cbe,(f2)9299,(f2)c584",pass,True,True,0.5789473684210527,(f2)c584,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2134,132,9,pistachio hulls,xrf,mo,tripod,oven dry + knife mill (2mm),,ppm,47.0,1,3.0,3.0,,,3.0,3.0,0.0,3.0,(f2)2ec0,pass,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2135,132,9,pistachio hulls,xrf,s,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,2943.333333333333,2960.0,47.258156262526086,1.6055998730190062,2890.0,2980.0,90.0,"2980.0,2890.0,2960.0","(f2)39f7,(f2)3f1d,(f2)e1d2",pass,False,False,0.7777777777777778,(f2)3f1d,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2136,132,9,pistachio hulls,xrf,th,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,12.666666666666666,12.0,1.1547005383792517,9.116056881941462,12.0,14.0,2.0,"12.0,12.0,14.0","(f2)3a58,(f2)6850,(f2)6bb5",pass,False,False,1.0,(f2)6bb5,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2137,132,9,pistachio hulls,xrf,si,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,1236.6666666666667,1210.0,92.9157324317757,7.513401544348438,1160.0,1340.0,180.0,"1340.0,1210.0,1160.0","(f2)5026,(f2)8e81,(f2)f021",pass,False,False,0.7222222222222222,(f2)5026,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2138,132,9,pistachio hulls,xrf,fe,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,367.3333333333333,366.0,4.163331998932266,1.1333934661340108,364.0,372.0,8.0,"372.0,366.0,364.0","(f2)51e3,(f2)dc55,(f2)f6fb",pass,False,False,0.75,(f2)51e3,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2139,132,9,pistachio hulls,xrf,sr,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,21.0,21.0,0.0,0.0,21.0,21.0,0.0,"21.0,21.0,21.0","(f2)6c3e,(f2)9d83,(f2)b13f",pass,False,False,,,,not_applicable_zero_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2140,132,9,pistachio hulls,xrf,ce,tripod,oven dry + knife mill (2mm),,ppm,47.0,2,79.0,79.0,0.0,0.0,79.0,79.0,0.0,"79.0,79.0","(f2)712c,(f2)f88d",pass,False,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
2141,132,9,pistachio hulls,xrf,k,tripod,oven dry + knife mill (2mm),,ppm,47.0,3,78400.0,78800.0,964.3650760992956,1.2300574950246117,77300.0,79100.0,1800.0,"79100.0,78800.0,77300.0","(f2)7acf,(f2)a535,(f2)a6d6",pass,False,False,0.8333333333333334,(f2)a6d6,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
